Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss
2024-04-09 07:00:00-07:00,2024-04-09 07:00:00-07:00,2024-04-09 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,61.06304,42.17135,19.52848,-0.63679
2024-04-09 08:00:00-07:00,2024-04-09 08:00:00-07:00,2024-04-09 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,23.30541,10.44676,12.91193,-0.05328
2024-04-09 09:00:00-07:00,2024-04-09 09:00:00-07:00,2024-04-09 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,1.77,-1.42337,3.17985,0.01352
2024-04-09 10:00:00-07:00,2024-04-09 10:00:00-07:00,2024-04-09 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-13.48135,-8.48993,-5.05679,0.06537
2024-04-09 11:00:00-07:00,2024-04-09 11:00:00-07:00,2024-04-09 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-21.5351,-12.96011,-8.67737,0.10238
2024-04-09 12:00:00-07:00,2024-04-09 12:00:00-07:00,2024-04-09 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-30.62338,-16.32248,-14.34823,0.04734
2024-04-09 13:00:00-07:00,2024-04-09 13:00:00-07:00,2024-04-09 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-32.49506,-17.38202,-15.18604,0.073
2024-04-09 14:00:00-07:00,2024-04-09 14:00:00-07:00,2024-04-09 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-24.25124,-16.18559,-7.99605,-0.0696
2024-04-09 15:00:00-07:00,2024-04-09 15:00:00-07:00,2024-04-09 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-21.57898,-14.1614,-7.33261,-0.08497
2024-04-09 16:00:00-07:00,2024-04-09 16:00:00-07:00,2024-04-09 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,0.89426,-4.58273,5.48983,-0.01283
2024-04-09 17:00:00-07:00,2024-04-09 17:00:00-07:00,2024-04-09 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,37.0282,17.34414,19.65284,0.03122
2024-04-09 18:00:00-07:00,2024-04-09 18:00:00-07:00,2024-04-09 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.98495,48.02855,1.50493,0.45147
2024-04-09 19:00:00-07:00,2024-04-09 19:00:00-07:00,2024-04-09 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,63.91,56.77365,6.71055,0.4258
2024-04-09 20:00:00-07:00,2024-04-09 20:00:00-07:00,2024-04-09 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.95,54.58179,5.6259,0.74231
2024-04-09 21:00:00-07:00,2024-04-09 21:00:00-07:00,2024-04-09 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.39754,48.53049,4.8188,1.04826
2024-04-09 22:00:00-07:00,2024-04-09 22:00:00-07:00,2024-04-09 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.45283,44.59235,2.06674,0.79374
2024-04-09 23:00:00-07:00,2024-04-09 23:00:00-07:00,2024-04-10 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.25668,42.91864,0.62559,0.71245
2024-04-10 00:00:00-07:00,2024-04-10 00:00:00-07:00,2024-04-10 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.2,46.29685,7.48647,0.41667
2024-04-10 01:00:00-07:00,2024-04-10 01:00:00-07:00,2024-04-10 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.0,43.17971,6.39713,0.42316
2024-04-10 02:00:00-07:00,2024-04-10 02:00:00-07:00,2024-04-10 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.02774,41.92126,5.7795,0.32699
2024-04-10 03:00:00-07:00,2024-04-10 03:00:00-07:00,2024-04-10 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.29304,41.84225,5.12442,0.32637
2024-04-10 04:00:00-07:00,2024-04-10 04:00:00-07:00,2024-04-10 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.47859,42.22302,3.7489,0.50668
2024-04-10 05:00:00-07:00,2024-04-10 05:00:00-07:00,2024-04-10 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.0,47.76637,11.37861,0.85502
2024-04-10 06:00:00-07:00,2024-04-10 06:00:00-07:00,2024-04-10 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,67.41428,54.73905,12.29205,0.38317
2024-04-10 07:00:00-07:00,2024-04-10 07:00:00-07:00,2024-04-10 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,62.64263,41.95505,21.10293,-0.41535
2024-04-10 08:00:00-07:00,2024-04-10 08:00:00-07:00,2024-04-10 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.86263,15.60987,32.24183,0.01093
2024-04-10 09:00:00-07:00,2024-04-10 09:00:00-07:00,2024-04-10 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,22.59469,3.9642,18.59996,0.03052
2024-04-10 10:00:00-07:00,2024-04-10 10:00:00-07:00,2024-04-10 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,12.40892,1.83408,10.5653,0.00954
2024-04-10 11:00:00-07:00,2024-04-10 11:00:00-07:00,2024-04-10 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,6.4288,-2.52693,8.96913,-0.01339
2024-04-10 12:00:00-07:00,2024-04-10 12:00:00-07:00,2024-04-10 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,5.49514,-3.3569,8.894,-0.04196
2024-04-10 13:00:00-07:00,2024-04-10 13:00:00-07:00,2024-04-10 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,6.43274,-2.61617,9.07115,-0.02224
2024-04-10 14:00:00-07:00,2024-04-10 14:00:00-07:00,2024-04-10 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,7.82678,-1.68166,9.52525,-0.01682
2024-04-10 15:00:00-07:00,2024-04-10 15:00:00-07:00,2024-04-10 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,9.74238,1.91523,7.81145,0.0157
2024-04-10 16:00:00-07:00,2024-04-10 16:00:00-07:00,2024-04-10 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,27.5,10.63437,16.84011,0.02552
2024-04-10 17:00:00-07:00,2024-04-10 17:00:00-07:00,2024-04-10 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.50191,29.62959,25.02936,-0.15704
2024-04-10 18:00:00-07:00,2024-04-10 18:00:00-07:00,2024-04-10 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,72.68983,55.73582,16.96516,-0.01115
2024-04-10 19:00:00-07:00,2024-04-10 19:00:00-07:00,2024-04-10 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,85.04696,67.07054,17.55387,0.42254
2024-04-10 20:00:00-07:00,2024-04-10 20:00:00-07:00,2024-04-10 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,76.54675,61.97771,13.99265,0.57639
2024-04-10 21:00:00-07:00,2024-04-10 21:00:00-07:00,2024-04-10 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,67.36244,53.51966,13.20055,0.64224
2024-04-10 22:00:00-07:00,2024-04-10 22:00:00-07:00,2024-04-10 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,61.06007,49.30986,10.6654,1.08482
2024-04-10 23:00:00-07:00,2024-04-10 23:00:00-07:00,2024-04-11 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,52.54,43.67643,7.92453,0.93904
2024-04-11 00:00:00-07:00,2024-04-11 00:00:00-07:00,2024-04-11 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.35677,44.76104,19.56623,1.0295
2024-04-11 01:00:00-07:00,2024-04-11 01:00:00-07:00,2024-04-11 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.5,40.10578,19.33141,1.0628
2024-04-11 02:00:00-07:00,2024-04-11 02:00:00-07:00,2024-04-11 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,59.2,39.54664,18.84265,0.81071
2024-04-11 03:00:00-07:00,2024-04-11 03:00:00-07:00,2024-04-11 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,59.25,40.40008,17.99747,0.85244
2024-04-11 04:00:00-07:00,2024-04-11 04:00:00-07:00,2024-04-11 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.0,40.57093,18.52434,0.90473
2024-04-11 05:00:00-07:00,2024-04-11 05:00:00-07:00,2024-04-11 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.60081,50.4215,17.69022,0.48909
2024-04-11 06:00:00-07:00,2024-04-11 06:00:00-07:00,2024-04-11 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,70.80163,58.35519,12.25387,0.19257
2024-04-11 07:00:00-07:00,2024-04-11 07:00:00-07:00,2024-04-11 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.668,42.18885,24.52543,-1.04628
2024-04-11 08:00:00-07:00,2024-04-11 08:00:00-07:00,2024-04-11 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.56366,19.19247,30.73201,-0.36082
2024-04-11 09:00:00-07:00,2024-04-11 09:00:00-07:00,2024-04-11 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.61523,10.68185,24.9697,-0.03632
2024-04-11 10:00:00-07:00,2024-04-11 10:00:00-07:00,2024-04-11 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,20.88,5.63432,15.28343,-0.03775
2024-04-11 11:00:00-07:00,2024-04-11 11:00:00-07:00,2024-04-11 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,12.31221,2.15706,10.18233,-0.02718
2024-04-11 12:00:00-07:00,2024-04-11 12:00:00-07:00,2024-04-11 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,9.76395,-0.29207,10.05401,0.00202
2024-04-11 13:00:00-07:00,2024-04-11 13:00:00-07:00,2024-04-11 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,10.49026,-0.6312,11.11836,0.00309
2024-04-11 14:00:00-07:00,2024-04-11 14:00:00-07:00,2024-04-11 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,17.31286,1.99245,15.33317,-0.01275
2024-04-11 15:00:00-07:00,2024-04-11 15:00:00-07:00,2024-04-11 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,24.95992,5.8275,19.1837,-0.05128
2024-04-11 16:00:00-07:00,2024-04-11 16:00:00-07:00,2024-04-11 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,54.37665,15.19919,39.14098,0.03648
2024-04-11 17:00:00-07:00,2024-04-11 17:00:00-07:00,2024-04-11 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,59.8671,34.32211,25.58618,-0.04119
2024-04-11 18:00:00-07:00,2024-04-11 18:00:00-07:00,2024-04-11 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,73.34314,55.09273,17.54523,0.70519
2024-04-11 19:00:00-07:00,2024-04-11 19:00:00-07:00,2024-04-11 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,90.57191,65.0,24.46041,1.1115
2024-04-11 20:00:00-07:00,2024-04-11 20:00:00-07:00,2024-04-11 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,75.57722,57.24444,17.21652,1.11627
2024-04-11 21:00:00-07:00,2024-04-11 21:00:00-07:00,2024-04-11 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,68.72645,51.26995,16.51826,0.93824
2024-04-11 22:00:00-07:00,2024-04-11 22:00:00-07:00,2024-04-11 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,65.41327,43.54316,21.02101,0.84909
2024-04-11 23:00:00-07:00,2024-04-11 23:00:00-07:00,2024-04-12 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,60.45832,40.17402,19.52099,0.76331
2024-04-12 00:00:00-07:00,2024-04-12 00:00:00-07:00,2024-04-12 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.13,37.52649,8.69162,0.91189
2024-04-12 01:00:00-07:00,2024-04-12 01:00:00-07:00,2024-04-12 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.76181,36.50144,9.48289,0.77748
2024-04-12 02:00:00-07:00,2024-04-12 02:00:00-07:00,2024-04-12 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.73195,35.97326,7.14714,0.61155
2024-04-12 03:00:00-07:00,2024-04-12 03:00:00-07:00,2024-04-12 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,42.68452,35.87274,6.23782,0.57396
2024-04-12 04:00:00-07:00,2024-04-12 04:00:00-07:00,2024-04-12 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.17598,36.13685,6.43203,0.6071
2024-04-12 05:00:00-07:00,2024-04-12 05:00:00-07:00,2024-04-12 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,52.44683,41.72625,10.72058,0.0
2024-04-12 06:00:00-07:00,2024-04-12 06:00:00-07:00,2024-04-12 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,53.20438,46.6521,5.55392,0.99836
2024-04-12 07:00:00-07:00,2024-04-12 07:00:00-07:00,2024-04-12 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,78.29306,36.61092,41.68215,0.0
2024-04-12 08:00:00-07:00,2024-04-12 08:00:00-07:00,2024-04-12 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,27.98652,14.97444,13.01208,0.0
2024-04-12 09:00:00-07:00,2024-04-12 09:00:00-07:00,2024-04-12 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,23.09288,10.14024,12.64438,0.30826
2024-04-12 10:00:00-07:00,2024-04-12 10:00:00-07:00,2024-04-12 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,12.79509,5.15141,7.64368,0.0
2024-04-12 11:00:00-07:00,2024-04-12 11:00:00-07:00,2024-04-12 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-0.97709,-1.50491,0.52782,0.0
2024-04-12 12:00:00-07:00,2024-04-12 12:00:00-07:00,2024-04-12 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-1.80444,-2.07429,0.30863,-0.03879
2024-04-12 13:00:00-07:00,2024-04-12 13:00:00-07:00,2024-04-12 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-7.55942,-4.55403,-3.00539,0.0
2024-04-12 14:00:00-07:00,2024-04-12 14:00:00-07:00,2024-04-12 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.0,-4.19416,-5.76264,-0.0432
2024-04-12 15:00:00-07:00,2024-04-12 15:00:00-07:00,2024-04-12 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.0,-3.08869,-6.91131,0.0
2024-04-12 16:00:00-07:00,2024-04-12 16:00:00-07:00,2024-04-12 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,11.57,3.04066,8.52934,0.0
2024-04-12 17:00:00-07:00,2024-04-12 17:00:00-07:00,2024-04-12 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,31.89,20.82065,10.65502,0.41433
2024-04-12 18:00:00-07:00,2024-04-12 18:00:00-07:00,2024-04-12 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.03256,38.54134,1.83988,0.65135
2024-04-12 19:00:00-07:00,2024-04-12 19:00:00-07:00,2024-04-12 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,50.93394,48.59079,1.70661,0.63654
2024-04-12 20:00:00-07:00,2024-04-12 20:00:00-07:00,2024-04-12 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.00373,45.6307,1.74333,0.6297
2024-04-12 21:00:00-07:00,2024-04-12 21:00:00-07:00,2024-04-12 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.52348,41.99887,1.64683,0.87778
2024-04-12 22:00:00-07:00,2024-04-12 22:00:00-07:00,2024-04-12 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,40.97853,38.73137,1.79399,0.45316
2024-04-12 23:00:00-07:00,2024-04-12 23:00:00-07:00,2024-04-13 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,39.1163,37.84696,0.67515,0.5942
2024-04-13 00:00:00-07:00,2024-04-13 00:00:00-07:00,2024-04-13 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.31519,44.21791,0.0,0.09728
2024-04-13 01:00:00-07:00,2024-04-13 01:00:00-07:00,2024-04-13 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.00282,40.88018,0.0,0.12264
2024-04-13 02:00:00-07:00,2024-04-13 02:00:00-07:00,2024-04-13 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,38.06474,38.11429,0.0,-0.04955
2024-04-13 03:00:00-07:00,2024-04-13 03:00:00-07:00,2024-04-13 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.63279,35.75077,0.0,-0.11798
2024-04-13 04:00:00-07:00,2024-04-13 04:00:00-07:00,2024-04-13 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,35.8801,35.77635,0.0,0.10375
2024-04-13 05:00:00-07:00,2024-04-13 05:00:00-07:00,2024-04-13 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,41.48332,41.04245,0.07969,0.36117
2024-04-13 06:00:00-07:00,2024-04-13 06:00:00-07:00,2024-04-13 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,47.57608,47.57608,0.0,0.0
2024-04-13 07:00:00-07:00,2024-04-13 07:00:00-07:00,2024-04-13 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,27.58296,28.30651,-0.72355,0.0
2024-04-13 08:00:00-07:00,2024-04-13 08:00:00-07:00,2024-04-13 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,4.20162,11.72121,-7.36839,-0.1512
2024-04-13 09:00:00-07:00,2024-04-13 09:00:00-07:00,2024-04-13 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-8.32597,9.78664,-17.92666,-0.18595
2024-04-13 10:00:00-07:00,2024-04-13 10:00:00-07:00,2024-04-13 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.24678,8.6764,-18.73491,-0.18828
2024-04-13 11:00:00-07:00,2024-04-13 11:00:00-07:00,2024-04-13 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.29022,9.39035,-19.46647,-0.2141
2024-04-13 12:00:00-07:00,2024-04-13 12:00:00-07:00,2024-04-13 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.8945,8.72666,-19.43266,-0.1885
2024-04-13 13:00:00-07:00,2024-04-13 13:00:00-07:00,2024-04-13 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.91496,8.37594,-19.14097,-0.14993
2024-04-13 14:00:00-07:00,2024-04-13 14:00:00-07:00,2024-04-13 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-10.26845,9.03845,-19.10715,-0.19975
2024-04-13 15:00:00-07:00,2024-04-13 15:00:00-07:00,2024-04-13 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-8.88322,9.89749,-18.49467,-0.28604
2024-04-13 16:00:00-07:00,2024-04-13 16:00:00-07:00,2024-04-13 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,11.48998,18.77518,-6.90406,-0.38114
2024-04-13 17:00:00-07:00,2024-04-13 17:00:00-07:00,2024-04-13 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,30.68944,31.48218,0.09506,-0.8878
2024-04-13 18:00:00-07:00,2024-04-13 18:00:00-07:00,2024-04-13 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.81757,45.31147,0.0,-0.4939
2024-04-13 19:00:00-07:00,2024-04-13 19:00:00-07:00,2024-04-13 20:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,46.80389,47.06455,0.37001,-0.63066
2024-04-13 20:00:00-07:00,2024-04-13 20:00:00-07:00,2024-04-13 21:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,48.36615,48.73163,0.0,-0.36549
2024-04-13 21:00:00-07:00,2024-04-13 21:00:00-07:00,2024-04-13 22:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,49.79723,49.43412,0.43726,-0.07415
2024-04-13 22:00:00-07:00,2024-04-13 22:00:00-07:00,2024-04-13 23:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,44.38543,44.66234,0.0,-0.27691
2024-04-13 23:00:00-07:00,2024-04-13 23:00:00-07:00,2024-04-14 00:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,43.40733,43.32597,0.32832,-0.24696
2024-04-14 00:00:00-07:00,2024-04-14 00:00:00-07:00,2024-04-14 01:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.89423,36.9053,0.0,-0.01107
2024-04-14 01:00:00-07:00,2024-04-14 01:00:00-07:00,2024-04-14 02:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.46405,36.43126,0.0,0.03279
2024-04-14 02:00:00-07:00,2024-04-14 02:00:00-07:00,2024-04-14 03:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.78077,36.82864,0.0,-0.04788
2024-04-14 03:00:00-07:00,2024-04-14 03:00:00-07:00,2024-04-14 04:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.59456,36.70099,0.0,-0.10643
2024-04-14 04:00:00-07:00,2024-04-14 04:00:00-07:00,2024-04-14 05:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.778,37.03353,0.0,-0.25553
2024-04-14 05:00:00-07:00,2024-04-14 05:00:00-07:00,2024-04-14 06:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,37.76173,37.88676,0.0,-0.12503
2024-04-14 06:00:00-07:00,2024-04-14 06:00:00-07:00,2024-04-14 07:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,36.9751,37.06034,0.0,-0.08524
2024-04-14 07:00:00-07:00,2024-04-14 07:00:00-07:00,2024-04-14 08:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,19.95643,22.73069,-2.04687,-0.72738
2024-04-14 08:00:00-07:00,2024-04-14 08:00:00-07:00,2024-04-14 09:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-12.12953,5.25683,-17.22497,-0.16138
2024-04-14 09:00:00-07:00,2024-04-14 09:00:00-07:00,2024-04-14 10:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-17.78929,4.30965,-22.09894,0.0
2024-04-14 10:00:00-07:00,2024-04-14 10:00:00-07:00,2024-04-14 11:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-17.74075,1.0024,-18.74315,0.0
2024-04-14 11:00:00-07:00,2024-04-14 11:00:00-07:00,2024-04-14 12:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-18.98922,-4.65885,-14.45289,0.12253
2024-04-14 12:00:00-07:00,2024-04-14 12:00:00-07:00,2024-04-14 13:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-20.54901,-8.80012,-11.97329,0.2244
2024-04-14 13:00:00-07:00,2024-04-14 13:00:00-07:00,2024-04-14 14:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-22.21112,-11.25846,-11.1981,0.24543
2024-04-14 14:00:00-07:00,2024-04-14 14:00:00-07:00,2024-04-14 15:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-20.64631,-10.86405,-10.07451,0.29224
2024-04-14 15:00:00-07:00,2024-04-14 15:00:00-07:00,2024-04-14 16:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-19.3753,-10.54255,-9.13111,0.29835
2024-04-14 16:00:00-07:00,2024-04-14 16:00:00-07:00,2024-04-14 17:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,-9.98116,-4.97645,-5.14057,0.13586
2024-04-14 17:00:00-07:00,2024-04-14 17:00:00-07:00,2024-04-14 18:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,4.77576,6.01238,-1.10014,-0.13648
2024-04-14 18:00:00-07:00,2024-04-14 18:00:00-07:00,2024-04-14 19:00:00-07:00,DAY_AHEAD_HOURLY,DLAP_SDGE-APND,DLAP,34.16152,34.40297,-0.04192,-0.19954
