date,gain,max_price,min_price,cum_pct
2024-11-06,297.65914880235937,50.07014,-0.03269,73.5802283849985
2024-04-18,297.3622250212009,61.75881,-12.68156,73.8585838143748
2024-04-26,292.8800754750757,45.83945,-1.49079,74.1327435841936
2024-09-30,291.1361632034975,76.97494,23.13016,74.4052709091075
2024-12-23,287.4486231084311,58.81481,30.61168,74.67434639407627
2024-06-28,286.61978498466306,62.42171,21.06826,74.94264601858795
2024-03-08,280.77694301306997,68.89386,-24.86149,75.20547626384116
2024-08-14,280.7092556503378,57.24293,19.44337,75.4682431481718
2024-01-02,273.96126119928795,60.67336,25.18758,75.72469335629141
2024-12-03,273.0388579083756,75.52039,31.54249,75.98028011928419
2024-08-10,268.9766974885972,60.9103,21.96679,76.23206436698517
2024-07-08,267.6190458829233,139.31412,32.42761,76.48257774144187
2024-03-12,267.1280133184815,62.14936,-12.18611,76.73263146914854
2024-05-30,265.25663946686893,53.02973,-2.22752,76.98093343745822
2024-01-05,264.53674762033324,81.6406,25.14177,77.22856152796102
2024-04-28,263.5365749758023,32.0,-41.07868,77.47525337484412
2024-11-15,260.9386540886744,49.45793,0.15765,77.71951335472066
2024-11-04,259.78208407498846,64.37893,10.10422,77.96269069021378
2024-05-03,255.9709005250536,47.7537,-5.2854,78.20230044534796
2024-12-31,252.9464382876381,65.06387,31.61224,78.43907905579096
2024-08-26,252.0602494688078,68.11631,12.56429,78.67502812082293
2024-01-17,251.0976123795317,91.99726,25.19505,78.91007607859322
2024-07-09,250.86036745858019,255.25044,34.15813,79.144901955661
2024-03-21,249.6991306876971,48.89381,-44.35117,79.37864081987787
2024-08-18,249.40073225854303,58.12138,13.04887,79.61210035869333
2024-03-24,245.4113760880585,31.31865,-34.56282,79.84182553296503
2024-02-23,241.76214865556722,58.81,-1.14039,80.06813473108579
2024-02-11,240.68300495733172,55.46841,-17.24088,80.29343376220415
2024-01-07,235.71984521420222,80.70724,14.71862,80.51408686877285
2024-04-17,234.28144885743978,60.65451,-31.47965,80.73339351838835
2024-02-07,233.60141676845205,67.34218,9.61261,80.95206360219895
2024-06-19,233.4068154413277,55.9892,-4.83917,81.17055152320805
2024-09-29,227.41055258702352,56.00817,-0.65087,81.38342645043038
2024-06-27,224.8450536418104,69.46722,21.34533,81.59389986024273
2024-09-12,224.7867829750719,47.5403,-4.176,81.80431872393223
2024-01-25,224.7253782420762,65.48834,25.20729,82.01468010775581
2024-06-10,221.61909697207886,58.18689,1.42391,82.22213375756372
2024-07-03,220.83353346286162,109.33305,20.38964,82.42885205550272
2024-05-19,219.19249862102117,31.08214,-51.27738,82.63403421024805
2024-07-21,218.8480093908811,82.62984,24.72039,82.83889389482232
2024-06-03,217.673056630544,53.77352,-16.18672,83.04265372725472
2024-03-23,213.1225342345406,32.20109,-21.07,83.24215389753489
2024-02-20,210.2325312680466,62.35253,33.6339,83.43894878802848
2024-04-21,208.74557245401573,46.98882,-31.4632,83.63435176312626
2024-01-12,204.57333032547012,101.02053,25.79615,83.825849177425
2024-04-19,202.54158405915535,45.24646,-33.71797,84.01544471059444
2024-10-17,202.52994263342725,57.30066,19.50769,84.20502934643464
2024-10-04,202.3575235968833,74.85295,34.70847,84.39445258391653
2024-08-29,201.00088969711646,54.0118,15.03217,84.58260590081032
